State,County,Make,Model,Count,Longitude,Latitude
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,BMW,X5,1,-121.999595,47.547635
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.3223156,47.6402108
WA,Spokane,TESLA,MODEL Y,1,-117.1407,47.673675
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,MERCEDES-BENZ,EQB-CLASS,1,-122.356145,47.52104
WA,King,BMW,I4,1,-122.34301,47.659185
WA,Kitsap,TESLA,MODEL Y,1,-122.65223,47.57192
WA,King,TESLA,MODEL 3,1,-122.16085,47.624515
WA,King,TESLA,MODEL S,1,-122.03309,47.58153
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,Clark,TESLA,MODEL Y,1,-122.5918493,45.6617058
WA,King,TESLA,MODEL Y,1,-122.382425,47.77279
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,TESLA,MODEL X,1,-122.201905,47.61385
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,RIVIAN,R1T,1,-122.209285,47.71124
WA,Skamania,FORD,ESCAPE,1,-121.5312858,45.7348285
WA,King,CHEVROLET,BOLT EV,1,-122.29179,47.43473
WA,King,LUCID,AIR,1,-122.16937,47.571015
WA,King,TESLA,MODEL 3,1,-122.16085,47.624515
WA,King,HYUNDAI,IONIQ 5,1,-122.15734,47.487175
WA,King,RIVIAN,R1T,1,-122.209285,47.71124
WA,King,TESLA,MODEL 3,1,-121.999595,47.547635
WA,Snohomish,TESLA,MODEL Y,1,-122.20722,47.979935
WA,King,VOLVO,XC40,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.147385,47.599975
WA,Pierce,LUCID,AIR,1,-122.5181098,47.1712579
WA,King,BMW,IX,1,-122.12302,47.67668
WA,Kitsap,TESLA,MODEL Y,1,-122.57781,47.903975
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,HYUNDAI,IONIQ 5,1,-122.03646,47.534065
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,RIVIAN,R1S,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL X,1,-122.05191,47.357985
WA,King,TESLA,MODEL Y,1,-122.286465,47.476
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,Clark,TESLA,MODEL Y,1,-122.53218,45.77945
WA,Snohomish,BMW,I4,1,-122.316675,47.819365
WA,King,TESLA,MODEL Y,1,-122.2377542,47.582905
WA,King,MINI,HARDTOP,1,-122.363815,47.63046
WA,Thurston,RIVIAN,R1S,1,-122.92145,47.045935
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,JEEP,WRANGLER,1,-122.209285,47.71124
WA,King,TESLA,MODEL Y,1,-122.363215,47.3084
WA,King,POLESTAR,PS2,1,-122.3175,47.7578146
WA,Pierce,TESLA,MODEL Y,1,-122.40872,47.165675
WA,Snohomish,FORD,MUSTANG MACH-E,1,-121.972215,47.85674
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,Kitsap,TESLA,MODEL 3,1,-122.668076,47.665978
WA,Snohomish,MINI,HARDTOP,1,-122.15134,47.8851158
WA,King,TESLA,MODEL Y,1,-122.21024,47.4797047
WA,King,POLESTAR,PS2,1,-122.3223156,47.6402108
WA,Spokane,KIA,NIRO,1,-117.1407,47.673675
WA,King,HYUNDAI,IONIQ 5,1,-122.12302,47.67668
WA,Clark,FORD,F-150,1,-122.405565,45.59009
WA,King,VOLKSWAGEN,ID.4,1,-122.209285,47.71124
WA,King,TESLA,MODEL Y,1,-121.8740496,47.5345546
WA,Kitsap,JEEP,WRANGLER,1,-122.5235781,47.6293323
WA,King,RIVIAN,R1S,1,-122.394185,47.639195
WA,Snohomish,TESLA,MODEL Y,1,-122.316675,47.819365
WA,King,MINI,HARDTOP,1,-122.12302,47.67668
WA,Clark,RIVIAN,R1S,1,-122.666325,45.641205
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.20264,47.6785
WA,Skagit,BMW,IX,1,-122.338975,48.41333
WA,Kitsap,TESLA,MODEL 3,1,-122.6851642,47.506453
WA,King,VOLVO,C40,1,-122.201905,47.61385
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.16085,47.624515
WA,Thurston,NISSAN,LEAF,1,-122.8874781,47.0519573
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Yakima,NISSAN,ARIYA,1,-120.500225,46.6043
WA,King,TESLA,MODEL Y,1,-122.16085,47.624515
WA,King,TESLA,MODEL Y,1,-122.38679,47.56484
WA,King,CHEVROLET,BOLT EUV,1,-122.355145,47.505655
WA,King,KIA,NIRO,1,-122.21024,47.4797047
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,Pierce,TESLA,MODEL Y,1,-122.2032237,47.0942956
WA,King,AUDI,Q4,1,-122.394185,47.639195
WA,Snohomish,TESLA,MODEL 3,1,-122.2247757,47.9156409
WA,Kitsap,VOLKSWAGEN,ID.4,1,-122.6851642,47.506453
WA,Kitsap,TESLA,MODEL Y,1,-122.50156,47.8019
WA,King,HYUNDAI,IONIQ 5,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.16085,47.624515
WA,Thurston,VOLKSWAGEN,ID.4,1,-122.9131017,47.0135926
WA,Clark,LINCOLN,CORSAIR,1,-122.5146473,45.67862
WA,Clark,CHEVROLET,BOLT EUV,1,-122.4853873,45.6083347
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.306935,47.62441
WA,Jefferson,TESLA,MODEL Y,1,-122.6872285,47.9281524
WA,Clallam,TESLA,MODEL Y,1,-123.424865,48.110695
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,HYUNDAI,IONIQ 5,1,-122.363215,47.3084
WA,King,BMW,I4,1,-122.3175,47.7578146
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,King,TESLA,MODEL Y,1,-122.111625,47.36078
WA,Kitsap,TESLA,MODEL Y,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,Clark,JEEP,GRAND CHEROKEE,1,-122.5146473,45.67862
WA,King,VOLKSWAGEN,ID.4,1,-122.388675,47.5415
WA,King,HYUNDAI,IONIQ 5,1,-122.0313266,47.6285782
WA,Cowlitz,JEEP,WRANGLER,1,-122.73125,45.923065
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,King,NISSAN,LEAF,1,-122.16085,47.624515
WA,King,BMW,I4,1,-122.147385,47.599975
WA,King,KIA,EV6,1,-122.2504747,47.7617128
WA,King,JEEP,GRAND CHEROKEE,1,-122.319115,47.66132
WA,King,RIVIAN,R1S,1,-122.34848,47.632405
WA,Chelan,BMW,X5,1,-120.32009,47.42255
WA,King,TESLA,MODEL Y,1,-122.20578,47.762405
WA,Whatcom,KIA,SPORTAGE,1,-122.45493,48.76809
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.180505,47.500055
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,King,KIA,EV6,1,-122.306935,47.62441
WA,Pierce,TESLA,MODEL Y,1,-122.589645,47.342345
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Pierce,FORD,TRANSIT,1,-122.38578,47.28971
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,TESLA,MODEL 3,1,-122.201905,47.61385
WA,King,TESLA,MODEL Y,1,-122.2504747,47.7617128
WA,Thurston,FORD,MUSTANG MACH-E,1,-122.89692,47.043535
WA,King,TESLA,MODEL Y,1,-122.30823,47.581975
WA,Clark,HYUNDAI,IONIQ 5,1,-122.405565,45.59009
WA,Snohomish,VOLVO,C40,1,-122.297265,47.84182
WA,Snohomish,TESLA,MODEL Y,1,-121.972215,47.85674
WA,King,JEEP,WRANGLER,1,-122.363215,47.3084
WA,King,HYUNDAI,TUCSON,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.394185,47.639195
WA,Skagit,RIVIAN,R1S,1,-122.33079,48.474765
WA,Snohomish,CHEVROLET,BOLT EUV,1,-122.20722,47.979935
WA,Pierce,TESLA,MODEL Y,1,-122.589645,47.342345
WA,King,POLESTAR,PS2,1,-122.37439,47.54468
WA,King,TESLA,MODEL 3,1,-122.38679,47.56484
WA,King,POLESTAR,PS2,1,-121.999595,47.547635
WA,King,BMW,X5,1,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,1,-122.03646,47.534065
WA,King,KIA,EV6,1,-122.20264,47.6785
WA,King,TESLA,MODEL 3,1,-122.1298876,47.4451257
WA,Pierce,NISSAN,LEAF,1,-122.38578,47.28971
WA,King,VOLKSWAGEN,ID.4,1,-122.326965,47.55015
WA,Clark,KIA,NIRO,1,-122.6483953,45.7010427
WA,King,TESLA,MODEL Y,1,-122.34301,47.659185
WA,Snohomish,FORD,MUSTANG MACH-E,1,-122.1876761,47.820517
WA,Pierce,RIVIAN,R1S,1,-122.2987976,47.13795
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.21024,47.4797047
WA,King,KIA,EV6,1,-122.20264,47.6785
WA,King,TESLA,MODEL X,1,-122.34584,47.76726
WA,Thurston,TESLA,MODEL Y,1,-122.81709,46.988575
WA,King,TESLA,MODEL X,1,-122.228025,47.61598
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,TESLA,MODEL Y,1,-122.378895,47.66905
WA,Snohomish,TESLA,MODEL Y,1,-122.2551991,47.8650827
WA,King,AUDI,E-TRON,1,-122.03646,47.534065
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL 3,1,-122.15734,47.487175
WA,Clark,TESLA,MODEL Y,1,-122.405565,45.59009
WA,King,BMW,I4,1,-122.2377542,47.582905
WA,Kitsap,TESLA,MODEL Y,1,-122.5235781,47.6293323
WA,Snohomish,JEEP,GRAND CHEROKEE,1,-122.1876761,47.820517
WA,Pierce,HYUNDAI,IONIQ 5,1,-122.28718,47.190465
WA,King,BMW,I4,1,-122.03309,47.58153
WA,King,BMW,X5,1,-122.2504747,47.7617128
WA,Thurston,SUBARU,SOLTERRA,1,-122.7474291,47.0821119
WA,King,TESLA,MODEL 3,1,-121.9105947,47.6483005
WA,King,JEEP,WRANGLER,1,-122.180505,47.500055
WA,King,HYUNDAI,IONIQ 5,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.2377542,47.582905
WA,King,TESLA,MODEL 3,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Kitsap,TESLA,MODEL 3,1,-122.668076,47.665978
WA,King,FORD,MUSTANG MACH-E,1,-121.8740496,47.5345546
WA,King,HYUNDAI,IONIQ 5,1,-122.363215,47.3084
WA,Clark,TESLA,MODEL 3,1,-122.5146473,45.67862
WA,Kitsap,VOLVO,XC40,1,-122.639265,47.5373
WA,Kitsap,KIA,EV6,1,-122.668076,47.665978
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,King,AUDI,E-TRON GT,1,-122.319115,47.66132
WA,Clallam,TESLA,MODEL Y,1,-123.105015,48.08104
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,Pierce,JEEP,GRAND CHEROKEE,1,-122.275748,47.1395924
WA,King,VOLVO,XC60,1,-122.394185,47.639195
WA,Snohomish,AUDI,Q4,1,-122.335685,47.80372
WA,King,FORD,ESCAPE,1,-122.356145,47.52104
WA,King,NISSAN,LEAF,1,-122.306935,47.62441
WA,Snohomish,KIA,NIRO,1,-122.091505,47.915555
WA,Clark,TESLA,MODEL 3,1,-122.74291,45.818445
WA,Whatcom,LUCID,AIR,1,-122.4584536,48.9461196
WA,King,TESLA,MODEL 3,1,-122.03309,47.58153
WA,King,FORD,F-150,1,-122.199755,47.37483
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,VOLKSWAGEN,ID.4,1,-122.222855,47.305065
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Clark,TESLA,MODEL Y,1,-122.51692,45.6228
WA,King,TESLA,MODEL 3,1,-122.341345,47.465925
WA,Snohomish,TESLA,MODEL Y,1,-122.316675,47.819365
WA,King,TESLA,MODEL 3,1,-122.0313266,47.6285782
WA,King,CHEVROLET,BOLT EV,1,-122.29179,47.43473
WA,Grays Harbor,FORD,F-150,1,-123.8868787,46.9805308
WA,King,TESLA,MODEL Y,1,-122.3175,47.7578146
WA,Pierce,KIA,SPORTAGE,1,-122.23825,47.201625
WA,King,BMW,330E,1,-122.3185,47.67949
WA,Snohomish,KIA,NIRO,1,-122.1876761,47.820517
WA,King,CHEVROLET,BOLT EUV,1,-122.34848,47.632405
WA,Kitsap,HYUNDAI,IONIQ 5,1,-122.5235781,47.6293323
WA,Snohomish,TESLA,MODEL Y,1,-122.335685,47.80372
WA,Snohomish,TESLA,MODEL Y,1,-122.179458,47.802589
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.3185,47.67949
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.197,47.43876
WA,Clark,TOYOTA,RAV4 PRIME,1,-122.74291,45.818445
WA,King,BMW,I4,1,-122.388675,47.5415
WA,Snohomish,TESLA,MODEL 3,1,-122.1876761,47.820517
WA,King,TESLA,MODEL 3,1,-122.180505,47.500055
WA,King,KIA,NIRO,1,-122.16937,47.571015
WA,King,FORD,MUSTANG MACH-E,1,-122.356145,47.52104
WA,Jefferson,TOYOTA,RAV4 PRIME,1,-122.7644197,48.1195874
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Skagit,TESLA,MODEL Y,1,-122.615305,48.501275
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,FORD,TRANSIT,1,-122.29179,47.43473
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.111625,47.36078
WA,Clark,TESLA,MODEL Y,1,-122.3538285,45.5838634
WA,King,AUDI,Q4,1,-122.12302,47.67668
WA,Thurston,TESLA,MODEL Y,1,-122.61023,46.94126
WA,King,RIVIAN,R1T,1,-122.306935,47.62441
WA,King,HYUNDAI,IONIQ 6,1,-122.21024,47.4797047
WA,King,NISSAN,LEAF,1,-122.37275,47.68968
WA,King,FORD,F-150,1,-121.9810747,47.7377962
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,TESLA,MODEL 3,1,-122.341345,47.465925
WA,King,KIA,NIRO,1,-122.28339,47.549285
WA,King,KIA,NIRO,1,-122.34301,47.659185
WA,King,TESLA,MODEL 3,1,-121.8740496,47.5345546
WA,Kitsap,RIVIAN,R1T,1,-122.5235781,47.6293323
WA,King,TOYOTA,RAV4 PRIME,1,-122.296385,47.71558
WA,King,FORD,MUSTANG MACH-E,1,-122.363215,47.3084
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Pierce,BMW,I4,1,-122.47913,47.2198
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Snohomish,TESLA,MODEL 3,1,-122.1876761,47.820517
WA,King,KIA,EV6,1,-122.21024,47.4797047
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.0313266,47.6285782
WA,King,CHEVROLET,BOLT EV,1,-122.286465,47.476
WA,King,FORD,MUSTANG MACH-E,1,-122.2377542,47.582905
WA,King,VOLVO,XC60,1,-122.296385,47.71558
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,HYUNDAI,SANTA FE,1,-122.37275,47.68968
WA,King,TESLA,MODEL Y,1,-122.356145,47.52104
WA,King,AUDI,Q5 E,1,-122.306935,47.62441
WA,King,FORD,F-150,1,-122.355145,47.505655
WA,King,TESLA,MODEL 3,1,-122.378895,47.66905
WA,King,VOLKSWAGEN,ID.4,1,-122.3219166,47.4013897
WA,Clark,POLESTAR,PS2,1,-122.74291,45.818445
WA,Benton,TESLA,MODEL 3,1,-119.2952071,46.272495
WA,Lewis,VOLKSWAGEN,ID.4,1,-122.962555,46.716875
WA,King,TESLA,MODEL 3,1,-122.363215,47.3084
WA,Clark,KIA,EV6,1,-122.3538285,45.5838634
WA,Clark,TESLA,MODEL 3,1,-122.3538285,45.5838634
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,King,CHEVROLET,BOLT EUV,1,-122.46049,47.44873
WA,Thurston,NISSAN,LEAF,1,-122.9131017,47.0135926
WA,Cowlitz,BMW,530E,1,-122.90724,46.14458
WA,King,MINI,HARDTOP,1,-122.201905,47.61385
WA,King,TESLA,MODEL X,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,NISSAN,LEAF,1,-122.21024,47.4797047
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL S,1,-122.209285,47.71124
WA,King,KIA,SPORTAGE,1,-122.3175,47.7578146
WA,King,VOLVO,C40,1,-122.28339,47.549285
WA,King,RIVIAN,R1S,1,-122.0313266,47.6285782
WA,King,BMW,I4,1,-122.16937,47.571015
WA,Snohomish,VOLVO,C40,1,-122.1876761,47.820517
WA,Stevens,JEEP,WRANGLER,1,-117.90431,48.547075
WA,King,TESLA,MODEL Y,1,-122.363815,47.63046
WA,Kitsap,HYUNDAI,IONIQ 5,1,-122.6468815,47.6344364
WA,Clark,FORD,F-150,1,-122.6483953,45.7010427
WA,King,TESLA,MODEL Y,1,-122.33589,47.61099
WA,King,HYUNDAI,KONA ELECTRIC,1,-121.8740496,47.5345546
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Kitsap,KIA,EV6,1,-122.65223,47.57192
WA,King,VOLVO,XC40,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,King,LAND ROVER,RANGE ROVER,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.34848,47.632405
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Spokane,JEEP,GRAND CHEROKEE,1,-117.19651,47.65942
WA,King,PORSCHE,TAYCAN,1,-122.201905,47.61385
WA,King,VOLKSWAGEN,ID.4,1,-122.388675,47.5415
WA,King,GENESIS,GV60,1,-122.34848,47.632405
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL 3,1,-122.329075,47.6018
WA,King,TESLA,MODEL Y,1,-122.38679,47.56484
WA,King,SUBARU,SOLTERRA,1,-122.34301,47.659185
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.378895,47.66905
WA,King,AUDI,Q4,1,-122.306935,47.62441
WA,King,VOLKSWAGEN,ID.4,1,-122.3185,47.67949
WA,Spokane,JEEP,WRANGLER,1,-117.425265,47.635365
WA,King,TESLA,MODEL Y,1,-122.180505,47.500055
WA,King,TOYOTA,RAV4 PRIME,1,-122.394185,47.639195
WA,King,TESLA,MODEL Y,1,-122.37275,47.68968
WA,Thurston,KIA,NIRO,1,-122.9131017,47.0135926
WA,King,VOLKSWAGEN,ID.4,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL 3,1,-122.03646,47.534065
WA,King,TESLA,MODEL 3,1,-122.30823,47.581975
WA,King,TESLA,MODEL 3,1,-122.2849393,47.3384055
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,Kitsap,TESLA,MODEL Y,1,-122.5235781,47.6293323
WA,King,SUBARU,SOLTERRA,1,-122.46049,47.44873
WA,King,TESLA,MODEL 3,1,-122.34301,47.659185
WA,King,CHRYSLER,PACIFICA,1,-122.234385,47.494545
WA,Snohomish,TESLA,MODEL 3,1,-122.179458,47.802589
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Thurston,TESLA,MODEL Y,1,-122.8874781,47.0519573
WA,King,TESLA,MODEL Y,1,-122.2849393,47.3384055
WA,Clark,CHEVROLET,BOLT EV,1,-122.6483953,45.7010427
WA,Clark,TESLA,MODEL 3,1,-122.641835,45.638545
WA,King,MINI,HARDTOP,1,-122.382425,47.77279
WA,Benton,KIA,EV6,1,-119.4897,46.26394
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,King,VOLVO,XC40,1,-122.201905,47.61385
WA,King,VOLKSWAGEN,ID.4,1,-122.15734,47.487175
WA,King,RIVIAN,R1T,1,-122.326965,47.55015
WA,King,TESLA,MODEL Y,1,-122.37275,47.68968
WA,King,VOLKSWAGEN,ID.4,1,-122.12302,47.67668
WA,King,CHEVROLET,BOLT EV,1,-122.20578,47.762405
WA,King,TESLA,MODEL 3,1,-121.999595,47.547635
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,TESLA,MODEL Y,1,-122.34301,47.659185
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,MINI,HARDTOP,1,-122.3175,47.7578146
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.30839,47.610365
WA,King,TESLA,MODEL Y,1,-122.363215,47.3084
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,KIA,NIRO,1,-122.3175,47.7578146
WA,King,TESLA,MODEL Y,1,-122.388675,47.5415
WA,Douglas,JEEP,GRAND CHEROKEE,1,-119.0018959,47.9419302
WA,Thurston,TESLA,MODEL Y,1,-122.81709,46.988575
WA,King,TESLA,MODEL X,1,-122.209285,47.71124
WA,King,VOLKSWAGEN,ID.4,1,-122.306935,47.62441
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.151665,47.75855
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,King,HYUNDAI,IONIQ 5,1,-122.296385,47.71558
WA,King,BMW,I4,1,-122.30839,47.610365
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,TOYOTA,RAV4 PRIME,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,Kitsap,TESLA,MODEL 3,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,RIVIAN,R1S,1,-122.33589,47.61099
WA,Snohomish,FORD,F-150,1,-122.112265,48.0047
WA,King,VOLKSWAGEN,ID.4,1,-122.37439,47.54468
WA,Kitsap,NISSAN,ARIYA,1,-122.65223,47.57192
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,King,RIVIAN,R1S,1,-122.34301,47.659185
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,CHEVROLET,BOLT EV,1,-122.29179,47.43473
WA,Skagit,TESLA,MODEL Y,1,-122.32284,48.41653
WA,King,CHEVROLET,BOLT EV,1,-122.394185,47.639195
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,PORSCHE,TAYCAN,1,-122.33589,47.61099
WA,King,RIVIAN,R1S,1,-122.2377542,47.582905
WA,King,BMW,IX,1,-122.228025,47.61598
WA,Clark,JEEP,WRANGLER,1,-122.589388,45.6228731
WA,Snohomish,TESLA,MODEL 3,1,-122.316675,47.819365
WA,Snohomish,VOLKSWAGEN,ID.4,1,-122.091505,47.915555
WA,King,KIA,NIRO,1,-122.3185,47.67949
WA,Snohomish,HYUNDAI,IONIQ 5,1,-121.972215,47.85674
WA,King,CHEVROLET,BOLT EUV,1,-122.05191,47.357985
WA,Kitsap,TESLA,MODEL 3,1,-122.5235781,47.6293323
WA,King,CHEVROLET,BOLT EV,1,-122.30839,47.610365
WA,King,BMW,IX,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,Thurston,CHEVROLET,BOLT EUV,1,-122.9131017,47.0135926
WA,Clark,FORD,F-150,1,-122.5146473,45.67862
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.34584,47.76726
WA,King,TESLA,MODEL Y,1,-122.37439,47.54468
WA,King,HYUNDAI,IONIQ 5,1,-122.05191,47.357985
WA,Snohomish,TESLA,MODEL 3,1,-122.2247757,47.9156409
WA,Lewis,CHEVROLET,BOLT EUV,1,-121.66915,46.60968
WA,King,TESLA,MODEL Y,1,-122.07326,47.75425
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL 3,1,-122.378895,47.66905
WA,Clark,FORD,F-150,1,-122.589388,45.6228731
WA,King,BMW,X5,1,-122.147385,47.599975
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,TESLA,MODEL Y,1,-122.34301,47.659185
WA,King,TESLA,MODEL 3,1,-122.16937,47.571015
WA,King,TESLA,MODEL 3,1,-122.1820969,47.3198995
WA,King,BMW,I4,1,-122.201905,47.61385
WA,King,TESLA,MODEL 3,1,-122.28339,47.549285
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,TESLA,MODEL 3,1,-122.147385,47.599975
WA,King,CHEVROLET,BOLT EV,1,-122.30839,47.610365
WA,Clark,VOLKSWAGEN,ID.4,1,-122.6483953,45.7010427
WA,King,NISSAN,LEAF,1,-122.209285,47.71124
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL 3,1,-122.05191,47.357985
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,PORSCHE,TAYCAN,1,-122.3185,47.67949
WA,King,GENESIS,GV60,1,-122.1298876,47.4451257
WA,King,HYUNDAI,IONIQ 5,1,-122.286465,47.476
WA,King,RIVIAN,R1S,1,-121.999595,47.547635
WA,King,TESLA,MODEL Y,1,-122.2504747,47.7617128
WA,King,KIA,EV6,1,-121.9810747,47.7377962
WA,Clark,TESLA,MODEL 3,1,-122.7033368,45.7042923
WA,King,AUDI,Q4,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,VOLKSWAGEN,ID.4,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL 3,1,-122.38679,47.56484
WA,King,TESLA,MODEL Y,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.2849393,47.3384055
WA,King,TESLA,MODEL Y,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,Clark,TOYOTA,PRIUS,1,-122.405565,45.59009
WA,King,KIA,NIRO,1,-122.394185,47.639195
WA,Kitsap,TESLA,MODEL 3,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,NISSAN,LEAF,1,-122.3175,47.7578146
WA,Snohomish,TESLA,MODEL Y,1,-122.213105,47.95479
